x,y,z,som,picos
-14.1797,10.5156,9.3906,27749,0
1.0273,28.7148,-20.1836,27333,0
-4.8320,-10.0586,-1.9492,27034,0
-16.5938,4.4609,11.9961,27715,0
-3.1875,29.7070,-14.7422,27443,0
-1.6172,0.3633,-8.5039,27019,0
-20.3828,-3.5820,11.6914,27617,0
-8.8164,22.1211,-3.1367,27570,0
1.6797,13.4648,-16.2383,27035,0
-23.9062,-14.3867,12.0352,27473,0
-13.2227,13.5000,7.2461,27682,0
2.2539,25.4922,-20.7930,27083,0
-4.6016,-14.0039,1.0039,27324,0
-16.1719,6.9141,11.6133,27769,0
-1.1172,29.7812,-18.0000,27181,0
-1.8828,-4.6562,-5.3906,27181,0
-19.7734,0.1328,11.5352,27802,0
-7.0156,24.0742,-6.8906,27802,0
1.6406,8.3672,-13.5938,27284,0
-7.4375,-23.5000,8.5469,27104,0
-11.9570,15.5703,4.6797,27783,0
3.0977,21.6172,-20.3359,27395,0
-5.0234,-17.0664,3.4922,27041,0
-14.9102,9.3281,10.9609,27753,0
0.7578,29.3984,-20.8711,27504,0
-3.0312,-9.7539,-1.7930,27032,0
-18.2773,3.7734,11.7656,27627,0
-4.2188,27.6367,-12.6719,27618,0
0.3750,1.0508,-9.3008,27048,0
-9.7383,-25.6523,10.0039,27508,0
-9.5469,21.8555,-1.4492,27730,0
3.4414,13.7695,-17.4219,27094,0
-5.8281,-21.5117,6.6719,27378,0
-13.4141,14.1094,7.4375,27790,0
3.2891,25.2578,-21.7891,27166,0
-4.2188,-15.1133,2.1523,27241,0
-21.4219,-23.3555,12.7227,27809,0
-0.7734,29.6641,-18.4570,27261,0
-1.3086,-6.9141,-4.5508,27261,0
-13.9883,-25.6875,11.8047,27129,0
-6.5938,25.4141,-8.5352,27812,0
2.1367,5.3438,-12.7891,27346,0
-7.7812,-23.4609,9.1250,27050,0
-24.7500,-8.8711,12.1094,27759,0
3.9023,18.3281,-19.7969,27457,0
-4.9492,-18.6328,4.9102,27014,0
-24.5664,-19.8633,13.1055,27673,0
1.7188,28.7812,-21.9805,27575,0
-3.3789,-13.9258,-0.0312,27015,0
-19.0820,-25.7266,13.4531,27572,0
-2.8789,29.7812,-16.7734,27675,0
-0.5039,-4.7344,-6.4688,27041,0
-11.2305,-25.5703,11.4219,27451,0
-22.1914,-1.3633,11.7656,27754,0
2.4844,8.2539,-14.3242,27136,0
-6.5195,-22.5508,7.9727,27294,0
-25.2930,-12.6602,12.5703,27798,0
3.4414,21.7344,-20.7930,27191,0
-4.3359,-19.4023,4.1055,27191,0
-24.1445,-21.9688,13.2617,27191,0
-14.9492,13.3086,10.3477,27816,0
-2.5742,-13.7383,-1.2578,27262,0
