x,y,z,som,picos
-11.9570,2.9297,1.0039,27416,0
-13.3750,2.8906,-1.9844,27509,0
-10.9609,2.1250,1.0781,27424,0
-4.6016,-4.5039,-1.1055,27493,0
-14.1016,3.5820,-1.8320,27450,0
-5.1016,-4.2734,-1.3711,27454,0
-14.7148,4.2305,-1.4883,27454,0
-8.8516,0.3633,1.0391,27486,0
-15.0664,4.6914,-1.1797,27433,0
-7.8242,-0.5586,0.9648,27502,0
-6.5547,-3.1992,-1.8320,27396,0
-15.2148,4.9609,-0.7617,27508,0
-7.4766,-2.5117,-2.0234,27401,0
-15.2148,5.0352,-0.3789,27483,0
-6.0547,-2.2812,0.6172,27401,0
-14.8672,4.9219,-0.0703,27485,0
-5.2500,-3.0469,0.3906,27378,0
-9.4727,-0.7852,-2.2930,27491,0
-4.7969,-3.6211,0.0820,27416,0
-10.6172,0.2461,-2.2930,27454,0
-13.7578,4.1914,0.5430,27416,0
-4.4102,-4.0820,-0.2227,27428,0
-12.8359,3.6172,0.7734,27453,0
-4.2969,-4.4219,-0.4922,27398,0
-12.6094,2.1641,-2.1016,27480,0
-4.4102,-4.5000,-0.8359,27379,0
-13.4531,2.9297,-1.9844,27457,0
-10.7695,2.0078,1.0781,27372,0
-4.6797,-4.4648,-1.1445,27372,0
-9.7773,1.1289,1.0781,27464,0
-5.2148,-4.2344,-1.4102,27362,0
-14.7500,4.3477,-1.4492,27453,0
-5.9062,-3.7383,-1.7188,27364,0
-15.1367,4.7695,-1.0664,27465,0
-7.6289,-0.7500,0.9258,27381,0
-6.7852,-3.0859,-1.9102,27442,0
-6.5938,-1.6289,0.7734,27424,0
-7.7031,-2.3203,-2.1016,27380,0
-15.1328,5.0352,-0.3008,27450,0
-8.8164,-1.4375,-2.2148,27394,0
-14.8672,4.8438,0.0430,27433,0
-4.9844,-3.2383,0.3516,27370,0
-14.2578,4.5000,0.3906,27452,0
-4.5625,-3.7734,0.0078,27367,0
-10.9648,0.5547,-2.2930,27450,0
-13.5234,3.9648,0.6562,27349,0
-11.9961,1.5898,-2.2148,27463,0
-12.4531,3.3125,0.8477,27358,0
-4.2188,-4.5000,-0.6836,27358,0
-11.4258,2.5078,1.0391,27390,0
-4.5234,-4.5039,-0.9531,27390,0
-13.9102,3.3516,-1.8711,27416,0
-10.2734,1.6250,1.1172,27404,0
-14.5234,4.0000,-1.6016,27394,0
-9.1602,0.6289,1.0781,27433,0
-5.5273,-3.9297,-1.4883,27388,0
-8.1289,-0.2891,0.9648,27450,0
-6.2539,-3.3906,-1.7930,27369,0
-15.2539,4.9219,-0.8750,27449,0
-7.2812,-2.6641,-2.0234,27371,0
-15.3281,5.0352,-0.4922,27463,0
-6.1719,-2.1641,0.6562,27345,0
-8.3203,-1.7812,-2.1758,27473,0
-5.2930,-2.9336,0.3906,27366,0
-9.4297,-0.7852,-2.2930,27447,0
-14.5273,4.6523,0.2734,27389,0
-10.5391,0.2109,-2.2539,27416,0
-13.8008,4.1914,0.5820,27411,0
-4.3789,-4.1211,-0.1836,27389,0
-11.6133,1.2070,-2.2539,27435,0
-4.2969,-4.4648,-0.4922,27381,0
-12.6523,2.1992,-2.1016,27381,0
-11.8047,2.8125,0.9648,27447,0
-13.5664,3.1211,-1.9492,27390,0
-10.6953,1.8555,1.0781,27474,0
-4.7617,-4.4258,-1.1797,27359,0
-14.3320,3.8867,-1.7188,27477,0
-5.2891,-4.0820,-1.4883,27347,0
-14.9102,4.5000,-1.2969,27460,0
-8.4297,-0.0586,0.9648,27364,0
-15.2109,4.8828,-0.9883,27464,0
-7.2852,-1.0547,0.8477,27358,0
-6.9805,-2.8945,-2.0234,27417,0
-6.3281,-1.9727,0.7344,27406,0
-8.0469,-2.0117,-2.1016,27397,0
-15.1328,4.9961,-0.1836,27415,0
-5.4844,-2.7773,0.5039,27402,0
-14.6055,4.7695,0.1602,27440,0
-4.8008,-3.5078,0.1992,27379,0
-10.3867,0.0547,-2.2539,27468,0
-4.4844,-4.0430,-0.1484,27361,0
-11.5000,1.0898,-2.3320,27479,0
-12.9961,3.6562,0.6953,27479,0
-4.2188,-4.4258,-0.4531,27347,0
-11.9219,2.8125,0.9648,27472,0
-4.3750,-4.5430,-0.7969,27367,0
-13.5234,3.0430,-1.9492,27461,0
-4.7188,-4.4648,-1.1055,27412,0
-14.3008,3.8477,-1.7188,27434,0
-9.5820,0.9766,1.0781,27400,0
-5.2500,-4.1211,-1.3711,27437,0
-8.4688,-0.0586,1.0391,27436,0
-6.0586,-3.5469,-1.6797,27394,0
